"Time (s)","Frequency (Hz)","Speed (m/s)"
3.148532160E1,1.003724917E3,1.261771924E0
3.154897051E1,NaN,NaN
3.159897155E1,1.002695302E3,9.139392276E-1
3.164897259E1,1.005684921E3,1.921947139E0
3.169897363E1,1.003002238E3,1.017705528E0
3.174897467E1,1.003235119E3,1.096393337E0
3.179897572E1,9.981306701E2,-6.367624990E-1
3.184897676E1,9.966664141E2,-1.137210181E0
3.189897780E1,9.937035868E2,-2.154345138E0
3.194897884E1,9.953873359E2,-1.575573394E0
3.199897988E1,9.941137674E2,-2.013169057E0
3.204898092E1,NaN,NaN
3.209428379E1,9.980564819E2,-6.620829321E-1
3.214428483E1,NaN,NaN
3.219428587E1,1.000188942E3,6.422830624E-2
3.224428691E1,NaN,NaN
3.229428796E1,1.003508204E3,1.188619300E0
3.234428900E1,1.004240232E3,1.435591703E0
3.239429004E1,1.007107166E3,2.399383475E0
3.244429108E1,1.005529685E3,1.869753717E0
3.249429212E1,1.009278366E3,3.125643522E0
3.254429316E1,1.001657739E3,5.626982983E-1
3.265010046E1,1.005435377E3,1.838037771E0
3.270010150E1,1.005929641E3,2.004193706E0
3.275010254E1,1.003614728E3,1.224580972E0
3.280010358E1,1.007920794E3,2.671906446E0
3.285010462E1,1.002783130E3,9.436378743E-1
3.290010566E1,1.005717050E3,1.932747513E0
3.295010671E1,NaN,NaN
3.300010775E1,NaN,NaN
3.305010879E1,9.962881288E2,-1.266738179E0
3.310010983E1,9.935624732E2,-2.202940597E0
3.315011087E1,9.916947603E2,-2.847430099E0
3.321335020E1,9.933840084E2,-2.264418532E0
3.326335124E1,NaN,NaN
3.331335228E1,NaN,NaN
3.336335332E1,9.930844517E2,-2.367660102E0
3.341335436E1,9.931148749E2,-2.357171953E0
3.346335540E1,NaN,NaN
3.351335645E1,NaN,NaN
3.356335749E1,1.004118443E3,1.394527307E0
3.361335853E1,1.007141323E3,2.410833254E0
3.366335957E1,1.001216085E3,4.129665638E-1
3.371336061E1,9.928842483E2,-2.436694504E0
