"Time (s)","Frequency (Hz)","Speed (m/s)"
3.866632811E0,1.996052527E3,5.436998695E-1
3.876633020E0,NaN,-6.723975005E-1
3.886633228E0,1.995806000E3,NaN
3.896633436E0,2.008328316E3,-7.144782051E-1
3.906633645E0,NaN,1.409942579E0
3.916633853E0,NaN,NaN
3.926634061E0,NaN,NaN
3.936634270E0,NaN,NaN
3.946634478E0,NaN,NaN
3.956634686E0,NaN,NaN
3.966634895E0,NaN,NaN
3.976635103E0,NaN,NaN
3.986635311E0,NaN,NaN
3.996635520E0,NaN,NaN
4.006635728E0,NaN,NaN
4.016635936E0,NaN,NaN
4.026636145E0,NaN,NaN
4.036636353E0,NaN,NaN
4.046636561E0,NaN,NaN
4.056636770E0,2.008264748E3,NaN
4.066636978E0,NaN,1.399225084E0
4.076637186E0,NaN,NaN
4.086637395E0,NaN,NaN
4.096637603E0,NaN,NaN
4.106637811E0,NaN,NaN
4.116638020E0,NaN,NaN
4.126638228E0,NaN,NaN
4.136638436E0,NaN,NaN
4.146638645E0,NaN,NaN
4.156638853E0,NaN,NaN
4.166639061E0,NaN,NaN
4.176639270E0,NaN,NaN
4.186639478E0,NaN,NaN
4.196639686E0,1.993636936E3,NaN
4.206639895E0,NaN,-1.085173471E0
4.216640103E0,NaN,NaN
4.226640311E0,1.993520561E3,NaN
4.236640520E0,NaN,-1.105084776E0
4.246640728E0,NaN,NaN
4.256640937E0,1.997487107E3,NaN
4.266641145E0,2.000263466E3,-4.277292068E-1
4.276641353E0,NaN,4.478338378E-2
4.286641562E0,2.004633148E3,NaN
4.296641770E0,2.004797843E3,7.858147497E-1
4.306641978E0,NaN,8.136813634E-1
4.316642187E0,2.000469918E3,NaN
4.326642395E0,2.001073491E3,7.986731884E-2
4.336642603E0,2.003056960E3,1.823955738E-1
4.346642812E0,1.999738894E3,5.188901529E-1
4.356643020E0,1.998462918E3,-4.439375547E-2
4.366643228E0,1.998122503E3,-2.615049736E-1
4.376643437E0,1.999311495E3,-3.194743117E-1
4.386643645E0,1.997251540E3,-1.170861990E-1
4.413702290E0,1.996993558E3,-4.678811362E-1
4.423702498E0,1.997214719E3,-5.118646108E-1
4.433702707E0,1.997550890E3,-4.741581212E-1
4.443702915E0,1.997607454E3,-4.168592108E-1
4.453703123E0,1.998744765E3,-4.072199321E-1
4.463703332E0,1.999701416E3,-2.135240201E-1
4.473703540E0,1.999858483E3,-5.076686644E-2
4.483703748E0,1.999243397E3,-2.405962288E-2
4.493703957E0,2.000155962E3,-1.286712366E-1
4.503704165E0,1.998655407E3,2.651149162E-2
4.513704373E0,1.998630609E3,-2.287346622E-1
4.523704582E0,1.997827665E3,-2.329558978E-1
4.533704790E0,2.000233316E3,-3.696984680E-1
4.543704998E0,1.994886960E3,3.965903463E-2
4.553705207E0,1.999314387E3,-8.714446134E-1
4.563705415E0,1.997993556E3,-1.165942618E-1
4.573705623E0,1.996225044E3,-3.414379378E-1
4.583705832E0,1.994687630E3,-6.429561214E-1
4.593706040E0,1.993602152E3,-9.055081062E-1
4.603706248E0,1.993644053E3,-1.091124645E0
4.613706457E0,1.993704575E3,-1.083955778E0
4.623706665E0,1.995283688E3,-1.073601620E0
4.633706873E0,1.997378430E3,-8.036682154E-1
4.643707082E0,1.999094008E3,-4.462518029E-1
4.653707290E0,1.996811925E3,-1.540883575E-1
4.663707498E0,1.997528929E3,-5.428380891E-1
4.673707707E0,1.997420571E3,-4.206017959E-1
4.683707915E0,1.994265832E3,-4.390692160E-1
4.693708123E0,NaN,-9.776114305E-1
4.703708332E0,1.997233004E3,NaN
4.713708540E0,2.005125656E3,-4.710410366E-1
4.723708748E0,2.005666270E3,8.691340493E-1
4.733708957E0,NaN,9.605445997E-1
4.743709165E0,NaN,NaN
4.753709373E0,2.000679531E3,NaN
4.763709582E0,2.007196143E3,1.154809924E-1
4.773709790E0,2.003931017E3,1.218958459E0
4.783709998E0,2.002786561E3,6.669619173E-1
4.793710207E0,2.004673648E3,4.730562185E-1
4.803710415E0,2.000580177E3,7.926679034E-1
4.813710624E0,2.000545599E3,9.860157165E-2
4.823710832E0,2.000897828E3,9.272653747E-2
4.833711040E0,2.001526558E3,1.525623219E-1
4.843711249E0,2.002137385E3,2.593169511E-1
4.853711457E0,2.001843624E3,3.629675238E-1
4.863711665E0,2.001420231E3,3.131274658E-1
4.873711874E0,2.003236920E3,2.412680059E-1
4.883712082E0,2.002082545E3,5.493872810E-1
4.893712290E0,2.001399135E3,3.536643208E-1
4.903712499E0,2.001219993E3,2.376866054E-1
4.913712707E0,2.000675855E3,2.072723131E-1
4.923712915E0,2.000891107E3,1.148565543E-1
4.933713124E0,2.002146591E3,1.514207700E-1
4.943713332E0,2.001808372E3,3.645292610E-1
4.953713540E0,2.000853033E3,3.071455466E-1
4.963713749E0,2.001241591E3,1.449538457E-1
4.962391665E0,2.000430498E3,2.109395049E-1
4.972391873E0,2.000544601E3,7.316894601E-2
